Author Name,WORK IDs,CTS-URN/s,# of translations,Edition Title,Editor; Translator,Publisher,Date,Original File Name/Location,Addiional File location/locations,Source Edition LInk,Translation Language,Worldcat Link,Work/s Split Up/Renamed in Branch,New File Name/s,Notes,TOC,Additional TOC
Plutarch,0007.051 0007.061 0007.010 0007.024 0007.012 0007.025  0007.048 0007.047 0007.051 0007.002 0007.005 0007.001 0007.008 0007.013 0007.019 0007.025 0007.021,urn:cts:greekLit:tlg0007.tlg051.ogl-ger1 urn:cts:greekLit:tlg0007.tlg061.ogl-ger1 urn:cts:greekLit:tlg0007.tlg010.ogl-ger1 urn:cts:greekLit:tlg0007.tlg024.ogl-ger1 urn:cts:greekLit:tlg0007.tlg012.ogl-ger1 urn:cts:greekLit:tlg0007.tlg025.ogl-ger1 urn:cts:greekLit:tlg0007.tlg048.ogl-ger1 urn:cts:greekLit:tlg0007.tlg047.ogl-ger1 urn:cts:greekLit:tlg0007.tlg051.ogl-ger1 urn:cts:greekLit:tlg0007.tlg002.ogl-ger1 urn:cts:greekLit:tlg0007.tlg005.ogl-ger1 urn:cts:greekLit:tlg0007.tlg001.ogl-ger1 urn:cts:greekLit:tlg0007.tlg008.ogl-ger1  urn:cts:greekLit:tlg0007.tlg013.ogl-ger1 urn:cts:greekLit:tlg0007.tlg019.ogl-ger1 urn:cts:greekLit:tlg0007.tlg025.ogl-ger1 urn:cts:greekLit:tlg0007.tlg021.ogl-ger1,17,Plutarchs Ausgewählte Biographieen: Volume 1:  Book 1: Tiberius et Gaius Gracchus -Brutus --  Book 2: Themistocles-Aristides-  Book  3: Pericles-Cato Maior - Book 4:  Caesar  - Book 5: Alexander - Volume 4:  Book 16: Agis and Cleomenes-  Book 17: Romulus und Numa - Book 18: Theseus und Valerius Publicola - Book 19: Fabius Maximus und Paulus Aemilius - Book 20: Camillus and Pelopidas- ,"Eyth, Eduard, 1809-1884,",Hoffmann,1855-1903,plutarch_1855-1897_1,plutarch_1855-1903_4 plutarch_1864-1867_14-20.xml,http://hdl.handle.net/2027/nyp.33433074377395 (Vol 1)   https://hdl.handle.net/2027/nyp.33433074377361  (Vol 4),German,,,,No volumes 2 and 3.,,
Plutarch,0007.022 0007.032 0007.035 0007.038 0007.039 0007.041 0007.049 0007.050 0007.064 0007.063 0007.065 0007.066 0007.054 0007.055 ?  0007.058  0007.060,urn:cts:greekLit:tlg0007.tlg022.ogl-ger1 urn:cts:greekLit:tlg0007.tlg032.ogl-ger1 urn:cts:greekLit:tlg0007.tlg035.ogl-ger1 urn:cts:greekLit:tlg0007.tlg038.ogl-ger1 urn:cts:greekLit:tlg0007.tlg039.ogl-ger1 urn:cts:greekLit:tlg0007.tlg041.ogl-ger1 urn:cts:greekLit:tlg0007.tlg049.ogl-ger1 urn:cts:greekLit:tlg0007.tlg050.ogl-ger1 urn:cts:greekLit:tlg0007.tlg064.ogl-ger1 urn:cts:greekLit:tlg0007.tlg063.ogl-ger1 urn:cts:greekLit:tlg0007.tlg065.ogl-ger1 urn:cts:greekLit:tlg0007.tlg066.ogl-ger1 urn:cts:greekLit:tlg0007.tlg054.ogl-ger1 urn:cts:greekLit:tlg0007.tlg055.ogl-ger1 urn:cts:greekLit:tlg0007.tlg058.ogl-ger1 urn:cts:greekLit:tlg0007.tlg060.ogl-ger1,16,"Plutarchs Ausgewählte Biographieen: Volume 21: Marcellus, Lysander - Volume 22: Kimon, NIkias - Volume 23: Marcus Crassus, Eumenes -Volume 24: Phokion, Cato der Jüngere - Volume 25: Artaxerxes and Aratus  - Volume 26: Galba, Otho, - Volume 27: Demosthenes, Cicero, -Volume 28: Demetrius, Poliorketes - Volume 29: Marcus Antonius - Volume 30: Dion","Eyth, Eduard, 1809-1884,",Hoffmann,1868-1871,plutarch_nd,,http://hdl.handle.net/2027/mdp.39015022717386,German,,,,,,
"Polybius, Herodian, Zosimus",0543.001 0015.001 4084.01,urn:cts:greekLit:tlg0543.tlg001.ogl-fre1 urn:cts:greekLit:tlg0015.tlg001.ogl-fre1 urn:cts:greekLit:tlg4084.tlg001.ogl-fre1,3,"Ouvrages historiques de Polybe, Hérodien et Zozime","Buchon, Jean Alexandre C., 1791-1846
                           ",Desrez,1836,polybius_1836.xml,,https://hdl.handle.net/2027/hvd.32044085078640,French,http://www.worldcat.org/oclc/493522183,,,,,
Propertius,620.1 ,urn:cts:latinLit:phi0620.phi001.ogl-eng1  urn:cts:latinLit:phi0620.phi001.ogl-eng2  urn:cts:latinLit:phi0620.phi001.ogl-eng3 ,1,Elegies of Propertius," Gantillon, Peter John Francis; Nott, John, 1751-1825; Elton, Charles Abraham, Sir, 1778-1853",Bell,1895,propertius_1895,,https://archive.org/details/elegiesofpropert00propiala/,English,,,,"Catalog record for urn:cts:latinLit:phi0620.phi001.opp-eng2 is incorrect. There is one complete prose translation by Gantillon, and then two incomplete metrical translations by Nott and Elton.",,
Propertius,620.1,urn:cts:latinLit:phi0620.phi001.ogl-ger1,1,Elegien,"Binder, Wilhelm, 1810-1876., 

",Hoffmann,1868,propertius_1868,,https://hdl.handle.net/2027/uc1.$b309829,German,,,,"This HathiTrust also has bound editions of Statius and Tibullus, but not included here.",,
Quintilian,1002.1,urn:cts:latinLit:phi01002.phi001.ogl-eng1,1,"Institutes of Oratory, 2 volumes","Watson, John Selby",Bell,1910-1913,quintilian_1_1910,quintilian_2_1913,http://hdl.handle.net/2027/mdp.39015008606629 (vol 1) http://hdl.handle.net/2027/mdp.39015008606637 (Vol 2),English,,,,,,
Quintilian ,1002.1,urn:cts:latinLit:phi01002.phi001.ogl-ger1,1,Marcus Fabius Quintilianus zwölf bücher: Vol 4-6 (Book 5-9),"Bossler, Christian Ludwig , 1810-, 
Baur, Ferdinand Friedrich   1825-1889.",Metzler,1863-1864,quintilian_1863,,https://hdl.handle.net/2027/uva.x000856257,German,,,,,,
Quintus Curtius Rufus,860.1,urn:cts:latinLit:phi860.phi001.ogl-fre1 urn:cts:latinLit:phi860.phi001.ogl-lat1,1,Oeuvres complètes de Quinte-Curce,"Pessonneaux, Émile 1821-1903
                           ",Garnier frères,1865,quintusCurtius_1865.xml,,https://hdl.handle.net/2027/hvd.32044018642751,French & Latin,https://www.worldcat.org/oclc/458244446,,,,,
Quintus Smyrnaeus,2046.001,urn:cts:greekLit:tlg2046.tlg001.ogl-fre1,1,"Guerre de Troie, depuis la Mort d'Hector jusqu'a la Ruine de cette Ville (2 volumes)","Tourlet, R.",Chez Lesguilliez,1800,quintusSmyrnaeus_1_1800.xml,quintusSmyrnaeus_2_1800.xml,http://hdl.handle.net/2027/mdp.39015058551246  http://hdl.handle.net/2027/mdp.39015058551097,French,,,,,,
Sallust,631.1,urn:cts:latinLit:phi631.phi001.ogl-fre1 urn:cts:latinLit:phi631.phi001.ogl-lat1,2,Les Auters Latins: Salluste Catilina,"Croiset, Paul 1814-1897",Hachette,1858,sallust_catilina_1858.xml,,https://hdl.handle.net/2027/hvd.32044019402205,French,http://www.worldcat.org/oclc/458987610,,,In series: https://www.worldcat.org/search?qt=hotseries&q=se%3A%22Auteurs+latins+explique%CC%81s+d%27apre%CC%80s+une+me%CC%81thode+nouvelle+par+deux+traductions+franc%CC%A7aises.%22,,
Sallust,631.2,urn:cts:latinLit:phi631.phi002.ogl-fre1 urn:cts:latinLit:phi631.phi002.ogl-lat1,2,Les Auters Latins: Salluste Jugurtha,"Croiset, Paul 1814-1897",Hachette,1868,sallust_jugurtha_1858.xml,,https://hdl.handle.net/2027/hvd.32044024462707,French,https://www.worldcat.org/oclc/794348972,,,,,
Sallust,631.2 631.1 631.3,urn:cts:latinLit:phi631.phi001.ogl-ger1 urn:cts:latinLit:phi631.phi002.ogl-ger1 urn:cts:latinLit:phi631.phi003.ogl-ger1,2,Des Gaius Salustius Crispus Werke (2 vol in 1)-Vol 1: Der Krieg gegen Jugurtha (6th edition)- Vol 2:  Die Verschwörung Catalinas und Bruchstücke aus den Geschichtsbüchern samt Lebensabriss und Charakteristik des Sallustius.,"Cless, Karl, 1794-1874",Langenscheidt,1919,sallustius_1919_1,,http://hdl.handle.net/2027/wu.89099531063,German,http://www.worldcat.org/oclc/27134925,,,,,
Seneca,stoa0255.stoa004 stoa0255.stoa006  stoa0255.stoa007 stoa0255.stoa008 stoa0255.stoa009  stoa0255.stoa010  stoa0255.stoa011  stoa0255.stoa012  stoa0255.stoa013 stoa0255.stoa014 1017.14,urn:cts:latinLit:phi1017.phi014.ogl-eng1 urn:cts:latinLit:stoa0255.stoa004.ogl-eng1 urn:cts:latinLit:stoa0255.stoa006.ogl-eng1 urn:cts:latinLit:stoa0255.stoa007.ogl-eng1 urn:cts:latinLit:stoa0255.stoa008.ogl-eng1 urn:cts:latinLit:stoa0255.stoa009.ogl-eng1 urn:cts:latinLit:stoa0255.stoa010.ogl-eng1 urn:cts:latinLit:stoa0255.stoa011.ogl-eng1 urn:cts:latinLit:stoa0255.stoa012.ogl-eng1 urn:cts:latinLit:stoa0255.stoa013.ogl-eng1 urn:cts:latinLit:stoa0255.stoa014.ogl-eng1,11,L. Annaeus Seneca Minor Dialogues,"Stewart, Aubrey",Bohn,1889,seneca_1889.xml,,https://archive.org/details/minordialoguesto00seneuoft,English,,,,,,
Seneca,1017.13,urn:cts:latinLit:phi1017.phi013.ogl-eng1,1,L. Annaeus Seneca On Benefits,"Stewart, Aubrey",Bohn,1900,seneca_1900.xml,,http://hdl.handle.net/2027/mdp.39015009138507,English,,,,,,
Seneca,stoa0255.stoa010  stoa0255.stoa006 stoa0255.stoa007 stoa0255.stoa008 stoa0255.stoa012 1017.13 stoa0255.stoa009 stoa0255.stoa004 stoa0255.stoa011 stoa0255.stoa013 1017.14  stoa0255.stoa014 1017.11 1017.16 1017.15,urn:cts:latinLit:stoa0255.stoa010.ogl-fre1 urn:cts:latinLit:stoa0255.stoa006.ogl-fre1 urn:cts:latinLit:stoa0255.stoa007.ogl-fre1 urn:cts:latinLit:stoa0255.stoa008.ogl-fre1 urn:cts:latinLit:stoa0255.stoa012.ogl-fre1 urn:cts:latinLit:phi1017.phi013.ogl-fre1 urn:cts:latinLit:stoa0255.stoa009.ogl-fre1 urn:cts:latinLit:stoa0255.stoa004.ogl-fre1 urn:cts:latinLit:stoa0255.stoa011.ogl-fre1 urn:cts:latinLit:stoa0255.stoa013.ogl-fre1 urn:cts:latinLit:phi1017.phi014.ogl-fre1 urn:cts:latinLit:stoa0255.stoa014.ogl-fre1 urn:cts:latinLit:phi1017.phi011.ogl-fre1 urn:cts:latinLit:phi1017.phi016.ogl-fre1 urn:cts:latinLit:phi1017.phi015.ogl-fre1,16,Oeuvres complètes de Sénèque le Philosophe,"Nisard, D. ,1806-1888., Régnault, Élias, 1801-1868; Hauréau, Barthélemy, 1812-1896",Didot,1877,seneca_1877.xml,,https://hdl.handle.net/2027/wu.89097888861,French,,,,,1. De la colère (Regnault) - 2. Consolatione a Helvia (Regnault) 3. Consolatione a Polybia (Regnault) 4. Conslatione a Marcia (Regnault) 5. De La Providence (Regnault) 6. Des Benfaits (Regnault)  7. De La Constance du Sage (Regnault) - 8. De La Brièveté de la vie  (regnault)- 9. Du Repos et de la retraite du sage (Regnault) 10. De La Tranquillité de L'Ame (Regnault) 11. De La Clémence (Regnault) 12. De La vie heureuse (Regnault) 13. Apocolocyntosis  (Haureau) 14. petites pièces de vers (Baillard)  15. Questions Naturelles  (Baillard) 16. Epitres a Lucilius (Baillad),
Silius Italicus,1345.1,urn:cts:latinLit:phi1345.phi001.ogl-ger1,1,"Epos vom Punischen Kriege, Band I und II",Unknown,Mayer,1869,siliusItalicus_1869,,http://hdl.handle.net/2027/hvd.32044085231801,German,,,,2 volumes bound in one,,
Sophocles,0011.001 0011.002 0011.003 0011.004 0011.005 0011.006 0011.007,urn:cts:greekLit:tlg0011.tlg001.ogl-eng1 urn:cts:greekLit:tlg0011.tlg002.ogl-eng1 urn:cts:greekLit:tlg0011.tlg003.ogl-eng1 urn:cts:greekLit:tlg0011.tlg004.ogl-eng1 urn:cts:greekLit:tlg0011.tlg005.ogl-eng1 urn:cts:greekLit:tlg0011.tlg006.ogl-eng1 urn:cts:greekLit:tlg0011.tlg007.ogl-eng1,7,The Tragedies of Sophocles,"Coleridge, Edward P.",Bell,1905,sophocles_1905_en,,https://archive.org/details/tragediesofsopho00sophiala,English,,,,,,
Sophocles,0011.004 0011.002,urn:cts:greekLit:tlg0011.tlg004.ogl-ger1 urn:cts:greekLit:tlg0011.tlg002.ogl-ger1,2,Die Trauerspiele des Sophokles (2 vol in 1):  Vol 1: Oedipus Tyrannus- Vol 2: Antigone ,"Hölderlin, Friedrich, 1770-1843.",Friedrich Wilmans,1804,sophocles_1804,,http://hdl.handle.net/2027/inu.30000009171616,German,,,,,,
Sophocles,0011.001 0011.002 0011.003 0011.004 0011.005 0011.006 0011.007,urn:cts:greekLit:tlg0011.tlg001.ogl-ger1 urn:cts:greekLit:tlg0011.tlg002.ogl-ger2 urn:cts:greekLit:tlg0011.tlg003.ogl-ger1 urn:cts:greekLit:tlg0011.tlg004.ogl-ger2 urn:cts:greekLit:tlg0011.tlg005.ogl-ger1 urn:cts:greekLit:tlg0011.tlg006.ogl-ger1 urn:cts:greekLit:tlg0011.tlg007.ogl-ger1,7,"Sophokles, Vol 1-König Oedipus, Oedipus auf Kolonos, Antigone, Philoktetes-Vol 2: Elektra- Der rasende Ajas- Die Trachinerinnen","Donner, Johann Jacob Christian, 1799-1875",Winter,1873,sophocles_1873_1,,https://hdl.handle.net/2027/uc1.$b303582,German,,,,,,
Sophocles,0011.002,urn:cts:greekLit:tlg0011.tlg002.ogl-ger3,1,Sophokles Antigone,"Jöris, Martin,1867-",Limburger Vereinsdruckerei,1905,sophocles_1905_de.xml,,http://hdl.handle.net/2027/njp.32101067652758,German,,,,,,
Sophocles,0011.002,urn:cts:greekLit:tlg0011.tlg002.ogl-ger4,1,Sophokles Antigone,"Kunert, R.",Hopf'sche Verlagsbuchdruckerei,1906,sophocles_1906.xml,,http://hdl.handle.net/2027/njp.32101067652766,German,,,,,,
Sophocles,0011.004,urn:cts:greekLit:tlg0011.tlg004.ogl-ita1,1,"L'Edipo principe, tragedia di Sofocle","Zannoni, Gio. Batista   1774-1832, ed., 
Segni, Bernardo   1504-1558, tr.

          ",N. Carli,1811,sophocles_1811.xml,,,Italian ,,,,,,
Sophocles,0011.004,urn:cts:greekLit:tlg0011.tlg004.ogl-grc1,0,Sofocle Edipo Re,"Cesareo, Placido 1862-1908","Società Editrice Dante Alighieri di Albrighi, Segatí & C",1907,sophocles_1907.xml,,https://hdl.handle.net/2027/uc1.$b736560,Greek,,,,,,
Sophocles,0011.002,urn:cts:greekLit:tlg0011.tlg002.ogl-ita1,1,Antigone,"Bartoletti, Pietro   ",Paravia,1913,sophocles_1913.xml,,https://hdl.handle.net/2027/uc1.$b310919,Italian ,,,,,,
Sophocles,0011.006,urn:cts:greekLit:tlg0011.tlg006.ogl-ita1 urn:cts:greekLit:tlg0011.tlg006.ogl-grc1,1,Sofocle Filottete,"Montesi Festa, Hilda, 1889-;  Festa, Nicola, 1866-1940",Ausonia,1918,sophocles_1918.xml,,https://hdl.handle.net/2027/uc1.$b65052,Italian & Greek,,,,,,
Sophocles,0011.002,urn:cts:greekLit:tlg0011.tlg002.ogl-ita2 urn:cts:greekLit:tlg0011.tlg002.ogl-grc1,1,Sofocle Antigone,"Montesi Festa, Hilda, 1889-;  Festa, Nicola, 1866-1940",Ausonia,1919,sophocles_1919.xml,,https://hdl.handle.net/2027/uc1.$b65046,Italian & Greek,https://www.worldcat.org/title/antigone/oclc/45101023,,,,,
Strabo,0099.001,urn:cts:greekLit:tlg0099.tlg001.ogl-fre1,1,Géographie de Strabon (4 volumes),"Tardieu, Amédée, 1822-1893
",Hachette,1873-1890,,strabo_4_1890.xml, https://hdl.handle.net/2027/mdp.39015028373085 (Book 1-6) https://hdl.handle.net/2027/mdp.39015028373077 (Book 7-12) https://hdl.handle.net/2027/mdp.39015028373069 (Book 13-17) https://hdl.handle.net/2027/mdp.39015028373051 (Index),French,http://www.worldcat.org/oclc/504875046,,,,,
Strabo,0099.001,urn:cts:greekLit:tlg0099.tlg001.ogl-ita1,1,Strabos Erdbeschreibung,"Forbiger, Albert, 1798-1878.",Hoffmann,1856-1862,strabo_1856,strabo_1858,http://hdl.handle.net/2027/mdp.39015019566259 (Vol 1-4) https://hdl.handle.net/2027/mdp.39015019566267 (Vol 5-8),German,,,,,First XML file has first 4 volumes. Second XML file has Vol 1-Book 1-2-/Vol 2-Book 3-5/Vol 3-Book 6-8/Vol 4-Book 9-10/Vol 5-Book 11-12/Vol 6-Book 13-15/Vol 7-Book 16-17/Vol 8-Index,
Suetonius,1348.1 1348.abo011 1348.abo012 1348.abo013 1348.abo014 1348.abo015 1348.abo016 1348.abo017 1348.abo018 1348.abo019 1348.abo020 1348.abo021 1348.abo022,urn:cts:latinLit:phi1348.phi001.ogl-ger1 urn:cts:latinLit:phi1348.abo011.ogl-ger1  urn:cts:latinLit:phi1348.abo012.ogl-ger1  urn:cts:latinLit:phi1348.abo013.ogl-ger1  urn:cts:latinLit:phi1348.abo014.ogl-ger1  urn:cts:latinLit:phi1348.abo015.ogl-ger1  urn:cts:latinLit:phi1348.abo016.ogl-ger1  urn:cts:latinLit:phi1348.abo017.ogl-ger1  urn:cts:latinLit:phi1348.abo018.ogl-ger1  urn:cts:latinLit:phi1348.abo019.ogl-ger1  urn:cts:latinLit:phi1348.abo020.ogl-ger1  urn:cts:latinLit:phi1348.abo021.ogl-ger1  urn:cts:latinLit:phi1348.abo022.ogl-ger1,12,Kaiserbiographien verdeutscht (2nd edition),"Stahr, Adolf Wilhelm Theodor   1805-1876.",Hoffmann,1855-1897,suetonius_1855-1897,,http://hdl.handle.net/2027/uc1.b3146542,German,,,,,,
Tacitus,1351.1,urn:cts:latinLit:phi1351.phi001.ogl-fre1  urn:cts:latinLit:phi1351.phi001.ogl-lat1 ,1,Oeuvres complètes de Tacite: t. 1. Annales.--,"Louandre, Charles (Charles Léopold), 1812-1882",Charpentier,1853,tacitus_1_1853.xml,,http://hdl.handle.net/2027/coo.31924026529473,French & Latin,,,,,,
Tacitus,1351.1 1351.2 1351.3 1351.4 1351.5,urn:cts:latinLit:phi1351.phi001.ogl-fre2 urn:cts:latinLit:phi1351.phi002.ogl-fre1 urn:cts:latinLit:phi1351.phi003.ogl-fre1 urn:cts:latinLit:phi1351.phi004.ogl-fre1 urn:cts:latinLit:phi1351.phi005.ogl-fre1,5,Oeuvres complétes de Tacite," Burnouf, Jean-Louis, 1775-1844",Hachette,1858,tacitus_1858.xml,,https://hdl.handle.net/2027/uc1.$b291142,French,https://www.worldcat.org/title/oeuvres-completes-de-tacite/oclc/833128348,,,,,
Tacitus,1351.1 1351.2 1351.3 1351.4 1351.5,urn:cts:latinLit:phi1351.phi001.ogl-ger1 urn:cts:latinLit:phi1351.phi002.ogl-ger1 urn:cts:latinLit:phi1351.phi003.ogl-ger1 urn:cts:latinLit:phi1351.phi004.ogl-ger1` urn:cts:latinLit:phi1351.phi005.ogl-ger1,5,Tacitus Werke: Band I: Dialog über alte und neue Beredsamkeit- Über Deutschland -Agricolas Leben - Übersicht der römischen Geschichte von Cäsars Tode bis zum Tode Augusts - Übersicht der Familie und der Verwandtschaften Augusts  Annalen nebst Rechtfertigung und Supplementen zu den Annalen Buch 1-10 - Band II:  Des Annalen 11 bis 13 Buch,"Roth, Karl Ludwig, 1811-1860
                           ",Krais & Hoffman,1855-1905,Tacitus_1_1855-1905,tacitus_1855_2,http://hdl.handle.net/2027/uc1.b4040320 (Vol 1) https://hdl.handle.net/2027/uc1.b4040321 (Vol 2),German,,,,,,
Terence; Sulpicius Apollinaris,134.1 134.2 134.3 134.4 134.5 134.6 1235.1 1235.2 1235.3 1235.4 1235.5 1235.6,"urn:cts:latinLit:phi0134.phi001.ogl-fre1  urn:cts:latinLit:phi0134.phi001.ogl-lat1
urn:cts:latinLit:phi0134.phi002.ogl-fre1 urn:cts:latinLit:phi0134.phi002.ogl-lat1
urn:cts:latinLit:phi0134.phi003.ogl-fre1 urn:cts:latinLit:phi0134.phi003.ogl-lat1
urn:cts:latinLit:phi0134.phi004.ogl-fre1 urn:cts:latinLit:phi0134.phi004.ogl-lat1
urn:cts:latinLit:phi0134.phi005.ogl-fre1 urn:cts:latinLit:phi0134.phi005.ogl-lat1
urn:cts:latinLit:phi0134.phi006.ogl-fre1 urn:cts:latinLit:phi0134.phi006.ogl-lat1 
urn:cts:latinLit:phi1235.phi001.ogl-fre1  urn:cts:latinLit:phi1235.phi001.ogl-lat1 
urn:cts:latinLit:phi1235.phi002.ogl-fre1 urn:cts:latinLit:phi1235.phi002.ogl-lat1   
urn:cts:latinLit:phi1235.phi003.ogl-fre1  urn:cts:latinLit:phi1235.phi003.ogl-lat1 
urn:cts:latinLit:phi1235.phi004.ogl-fre1 urn:cts:latinLit:phi1235.phi004.ogl-lat1 
urn:cts:latinLit:phi1235.phi005.ogl-fre1 urn:cts:latinLit:phi1235.phi005.ogl-lat1 
urn:cts:latinLit:phi1235.phi006.ogl-fre1  urn:cts:latinLit:phi1235.phi006.ogl-lat1",12,Les comédies de Térence,"Bétolaud, Victor André Raymond 1803-1879",Garnier Frères,1863,terence_1863.xml,,https://hdl.handle.net/2027/hvd.32044085236958,French & Latin,,,,Sulpicius Apollinaris is the author of the Periocha before each play.,,
Terence,134.5,urn:cts:latinLit:phi0134.phi005.ogl-ger2,1,"Terentius Lustspiele, Vol 6: Die Schwiegermutter","Herbst, Johannes, 1735-1812
    ‎
        
                                 ",Krais & Hoffman,1855,terence_1855_1.xml,,https://hdl.handle.net/2027/mdp.39015020213834,German,http://www.worldcat.org/oclc/249155320,,,,,
Terence,134.2,urn:cts:latinLit:phi0134.phi002.ogl-ger2,1,"Terentius Lustspiele, Vol 5: Der Selbstpeiniger","Herbst, Johannes, 1735-1812
    ‎
        
                                 ",Krais & Hoffman,1855,terence_1855_5.xml,,https://hdl.handle.net/2027/mdp.39015020213529,German,,,,,,
Terence,134.1 134.2 134.3 134.4 134.5 134.6,urn:cts:latinLit:phi0134.phi001.ogl-ger1 urn:cts:latinLit:phi0134.phi002.ogl-ger1 urn:cts:latinLit:phi0134.phi003.ogl-ger1 urn:cts:latinLit:phi0134.phi004.ogl-ger1 urn:cts:latinLit:phi0134.phi005.ogl-ger1 urn:cts:latinLit:phi0134.phi006.ogl-ger1,6,Terentius Lustspiele (6 vol in 1):   Band 1: Das Mädchen von Andros - Band 2:  Der Kastrat - Band 3: Die Brüder - Band 4: Phormio - Band 5: Der Selbstpeiniger- Band 6: Die Schwiegermutter,"Herbst, Johannes, 1735-1812
    ‎
        
                                 ",Krais & Hoffman,1866,terence_1866.xml,,http://hdl.handle.net/2027/mdp.39015023568796,German,,,,,,
